fipstate,fipscty,naics,empflag,emp,qp1,ap,est,n1_4,n5_9,n10_19,n20_49,n50_99,n100_249,n250_499,n500_999,n1000
72,115,561///,A,0,0,0,5,5,0,0,0,0,0,0,0,0
72,115,61----,C,0,0,0,4,2,0,1,0,0,1,0,0,0
72,115,611///,C,0,0,0,4,2,0,1,0,0,1,0,0,0
72,115,62----,,60,150,614,24,20,4,0,0,0,0,0,0,0
72,115,621///,,45,117,478,18,15,3,0,0,0,0,0,0,0
72,115,623///,A,0,0,0,2,1,1,0,0,0,0,0,0,0
72,115,624///,A,0,0,0,4,4,0,0,0,0,0,0,0,0
72,115,71----,A,0,0,0,1,1,0,0,0,0,0,0,0,0
72,115,712///,A,0,0,0,1,1,0,0,0,0,0,0,0,0
72,115,72----,,244,431,1712,22,10,5,3,4,0,0,0,0,0
72,115,721///,,78,208,866,3,0,0,1,2,0,0,0,0,0
72,115,722///,,166,223,846,19,10,5,2,2,0,0,0,0,0
72,115,81----,,28,48,202,12,10,2,0,0,0,0,0,0,0
72,115,811///,A,0,0,0,3,3,0,0,0,0,0,0,0,0
72,115,812///,,7,11,54,4,3,1,0,0,0,0,0,0,0
72,115,813///,A,0,0,0,5,4,1,0,0,0,0,0,0,0
72,115,99----,,8,11,67,11,11,0,0,0,0,0,0,0,0
72,117,------,,1008,3347,13913,106,65,22,7,7,4,1,0,0,0
72,117,23----,B,0,0,0,13,11,0,2,0,0,0,0,0,0
72,117,236///,B,0,0,0,5,3,0,2,0,0,0,0,0,0
72,117,237///,A,0,0,0,1,1,0,0,0,0,0,0,0,0
72,117,238///,A,0,0,0,7,7,0,0,0,0,0,0,0,0
72,117,31----,C,0,0,0,3,1,1,0,0,0,1,0,0,0
72,117,311///,A,0,0,0,2,1,1,0,0,0,0,0,0,0
72,117,339///,C,0,0,0,1,0,0,0,0,0,1,0,0,0
72,117,42----,A,0,0,0,3,2,0,1,0,0,0,0,0,0
72,117,423///,A,0,0,0,1,0,0,1,0,0,0,0,0,0
72,117,424///,A,0,0,0,2,2,0,0,0,0,0,0,0,0
72,117,44----,,261,673,2647,29,15,9,3,0,2,0,0,0,0
72,117,441///,A,0,0,0,1,1,0,0,0,0,0,0,0,0
72,117,442///,A,0,0,0,2,0,2,0,0,0,0,0,0,0
72,117,443///,A,0,0,0,1,1,0,0,0,0,0,0,0,0
72,117,444///,,90,234,846,6,2,2,1,0,1,0,0,0,0
72,117,445///,C,0,0,0,6,3,2,0,0,1,0,0,0,0
72,117,446///,,41,114,501,5,1,2,2,0,0,0,0,0,0
72,117,447///,,10,32,137,3,2,1,0,0,0,0,0,0,0
72,117,448///,,2,3,14,3,3,0,0,0,0,0,0,0,0
72,117,451///,A,0,0,0,1,1,0,0,0,0,0,0,0,0
72,117,454///,A,0,0,0,1,1,0,0,0,0,0,0,0,0
72,117,48----,A,0,0,0,2,1,1,0,0,0,0,0,0,0
72,117,484///,A,0,0,0,2,1,1,0,0,0,0,0,0,0
72,117,51----,A,0,0,0,1,1,0,0,0,0,0,0,0,0
72,117,512///,A,0,0,0,1,1,0,0,0,0,0,0,0,0
72,117,52----,,59,388,1715,3,0,2,0,1,0,0,0,0,0
72,117,522///,,59,388,1715,3,0,2,0,1,0,0,0,0,0
72,117,53----,A,0,0,0,6,5,1,0,0,0,0,0,0,0
72,117,531///,A,0,0,0,5,4,1,0,0,0,0,0,0,0
72,117,532///,A,0,0,0,1,1,0,0,0,0,0,0,0,0
72,117,54----,,9,24,94,5,4,1,0,0,0,0,0,0,0
72,117,541///,,9,24,94,5,4,1,0,0,0,0,0,0,0
72,117,56----,A,0,0,0,3,3,0,0,0,0,0,0,0,0
72,117,561///,A,0,0,0,3,3,0,0,0,0,0,0,0,0
72,117,62----,,83,347,1471,10,6,2,1,1,0,0,0,0,0
72,117,621///,B,0,0,0,8,6,2,0,0,0,0,0,0,0
72,117,622///,B,0,0,0,1,0,0,0,1,0,0,0,0,0
72,117,624///,A,0,0,0,1,0,0,1,0,0,0,0,0,0
72,117,72----,,313,867,3194,17,6,4,0,5,2,0,0,0,0
72,117,721///,,184,641,2451,4,0,0,0,2,2,0,0,0,0
72,117,722///,,129,226,743,13,6,4,0,3,0,0,0,0,0
72,117,81----,,9,18,81,6,5,1,0,0,0,0,0,0,0
72,117,811///,A,0,0,0,1,1,0,0,0,0,0,0,0,0
72,117,812///,A,0,0,0,1,1,0,0,0,0,0,0,0,0
72,117,813///,A,0,0,0,4,3,1,0,0,0,0,0,0,0
72,117,99----,,9,15,54,5,5,0,0,0,0,0,0,0,0
72,119,------,,4060,17619,72916,276,156,57,32,20,5,3,2,0,1
72,119,22----,A,0,0,0,1,0,1,0,0,0,0,0,0,0
72,119,221///,A,0,0,0,1,0,1,0,0,0,0,0,0,0
72,119,23----,,402,2411,3680,14,10,2,1,0,0,0,1,0,0
72,119,236///,,373,2329,2940,6,3,2,0,0,0,0,1,0,0
72,119,237///,A,0,0,0,1,1,0,0,0,0,0,0,0,0
72,119,238///,B,0,0,0,7,6,0,1,0,0,0,0,0,0
72,119,31----,,619,3268,16720,20,7,4,2,3,3,0,1,0,0
72,119,311///,A,0,0,0,2,1,1,0,0,0,0,0,0,0
72,119,312///,A,0,0,0,1,0,0,1,0,0,0,0,0,0
72,119,314///,A,0,0,0,1,0,1,0,0,0,0,0,0,0
72,119,322///,B,0,0,0,2,0,1,0,1,0,0,0,0,0
72,119,323///,A,0,0,0,2,2,0,0,0,0,0,0,0,0
72,119,326///,B,0,0,0,1,0,0,0,0,1,0,0,0,0
72,119,327///,,393,1186,7035,5,1,0,1,1,1,0,1,0,0
72,119,332///,B,0,0,0,3,2,0,0,1,0,0,0,0,0
72,119,333///,A,0,0,0,1,1,0,0,0,0,0,0,0,0
72,119,334///,B,0,0,0,1,0,0,0,0,1,0,0,0,0
72,119,339///,A,0,0,0,1,0,1,0,0,0,0,0,0,0
72,119,42----,,64,296,1364,13,9,1,3,0,0,0,0,0,0
72,119,423///,,34,121,509,5,3,0,2,0,0,0,0,0,0
72,119,424///,,30,175,855,8,6,1,1,0,0,0,0,0,0
72,119,44----,,857,2371,11026,71,35,17,8,8,1,2,0,0,0
72,119,441///,C,0,0,0,13,7,4,0,2,0,0,0,0,0
72,119,442///,B,0,0,0,3,0,2,1,0,0,0,0,0,0
72,119,443///,,5,13,58,3,3,0,0,0,0,0,0,0,0
72,119,444///,,92,316,1216,11,5,3,1,2,0,0,0,0,0
72,119,445///,,396,775,3622,13,7,2,0,1,1,2,0,0,0
72,119,446///,,81,291,1281,6,1,2,1,2,0,0,0,0,0
72,119,447///,,91,212,1059,11,6,1,3,1,0,0,0,0,0
72,119,448///,,20,78,296,4,2,1,1,0,0,0,0,0,0
72,119,451///,A,0,0,0,1,0,1,0,0,0,0,0,0,0
72,119,452///,A,0,0,0,1,0,0,1,0,0,0,0,0,0
72,119,453///,A,0,0,0,5,4,1,0,0,0,0,0,0,0
72,119,48----,,88,417,1679,9,4,3,1,1,0,0,0,0,0
72,119,484///,A,0,0,0,2,2,0,0,0,0,0,0,0,0
72,119,485///,B,0,0,0,3,0,2,1,0,0,0,0,0,0
72,119,487///,B,0,0,0,2,1,0,0,1,0,0,0,0,0
72,119,488///,A,0,0,0,1,1,0,0,0,0,0,0,0,0
72,119,493///,A,0,0,0,1,0,1,0,0,0,0,0,0,0
72,119,52----,,104,521,2299,13,4,4,5,0,0,0,0,0,0
72,119,522///,B,0,0,0,11,3,4,4,0,0,0,0,0,0
72,119,523///,A,0,0,0,1,0,0,1,0,0,0,0,0,0
72,119,524///,A,0,0,0,1,1,0,0,0,0,0,0,0,0
72,119,53----,,28,180,781,9,6,3,0,0,0,0,0,0,0
72,119,531///,,10,37,173,4,3,1,0,0,0,0,0,0,0
72,119,532///,,18,143,608,5,3,2,0,0,0,0,0,0,0
72,119,54----,A,0,0,0,5,4,1,0,0,0,0,0,0,0
72,119,541///,A,0,0,0,5,4,1,0,0,0,0,0,0,0
72,119,55----,A,0,0,0,1,1,0,0,0,0,0,0,0,0
72,119,551///,A,0,0,0,1,1,0,0,0,0,0,0,0,0
72,119,56----,,28,57,220,5,2,2,1,0,0,0,0,0,0
72,119,561///,,28,57,220,5,2,2,1,0,0,0,0,0,0
72,119,61----,,89,244,928,5,2,0,2,0,1,0,0,0,0
72,119,611///,,89,244,928,5,2,0,2,0,1,0,0,0,0
72,119,62----,,250,882,3917,36,25,6,3,1,0,1,0,0,0
72,119,621///,C,0,0,0,23,17,3,2,1,0,0,0,0,0
72,119,623///,,129,468,2013,9,5,3,0,0,0,1,0,0,0
72,119,624///,A,0,0,0,4,3,0,1,0,0,0,0,0,0
72,119,71----,,51,176,1038,7,4,1,1,1,0,0,0,0,0
72,119,711///,A,0,0,0,2,1,1,0,0,0,0,0,0,0
72,119,713///,B,0,0,0,5,3,0,1,1,0,0,0,0,0
72,119,72----,,1304,6117,26015,23,10,5,2,5,0,0,0,0,1
72,119,721///,G,0,0,0,1,0,0,0,0,0,0,0,0,1
72,119,722///,C,0,0,0,22,10,5,2,5,0,0,0,0,0
72,119,81----,,119,375,1582,25,16,6,2,1,0,0,0,0,0
72,119,811///,,27,111,493,8,6,1,1,0,0,0,0,0,0
72,119,812///,,23,66,299,5,2,3,0,0,0,0,0,0,0
72,119,813///,,69,198,790,12,8,2,1,1,0,0,0,0,0
72,119,99----,B,0,0,0,19,17,1,1,0,0,0,0,0,0
72,121,------,,2109,8637,38352,170,121,26,11,8,1,1,1,1,0
72,121,23----,,83,226,1156,8,5,0,1,2,0,0,0,0,0
72,121,236///,B,0,0,0,6,4,0,1,1,0,0,0,0,0
72,121,238///,B,0,0,0,2,1,0,0,1,0,0,0,0,0
72,121,31----,,1434,6764,29851,14,3,4,2,1,1,1,1,1,0
72,121,311///,,19,39,168,4,1,3,0,0,0,0,0,0,0
72,121,312///,C,0,0,0,1,0,0,0,0,0,1,0,0,0
72,121,315///,B,0,0,0,2,1,0,0,0,1,0,0,0,0
72,121,323///,A,0,0,0,1,1,0,0,0,0,0,0,0,0
72,121,325///,E,0,0,0,1,0,0,0,0,0,0,1,0,0
72,121,326///,A,0,0,0,1,0,0,1,0,0,0,0,0,0
72,121,327///,B,0,0,0,1,0,0,0,1,0,0,0,0,0
72,121,333///,A,0,0,0,1,0,0,1,0,0,0,0,0,0
72,121,337///,A,0,0,0,1,0,1,0,0,0,0,0,0,0
72,121,339///,F,0,0,0,1,0,0,0,0,0,0,0,1,0
72,121,42----,A,0,0,0,2,2,0,0,0,0,0,0,0,0
72,121,423///,A,0,0,0,2,2,0,0,0,0,0,0,0,0
72,121,44----,,165,471,1958,40,27,10,3,0,0,0,0,0,0
72,121,441///,,5,14,58,3,3,0,0,0,0,0,0,0,0
72,121,442///,,9,25,106,3,3,0,0,0,0,0,0,0,0
72,121,443///,A,0,0,0,2,2,0,0,0,0,0,0,0,0
72,121,444///,,19,58,240,3,2,0,1,0,0,0,0,0,0
72,121,445///,,30,71,305,11,8,3,0,0,0,0,0,0,0
72,121,446///,,43,161,686,4,0,3,1,0,0,0,0,0,0
72,121,447///,,28,65,264,6,4,1,1,0,0,0,0,0,0
72,121,448///,,23,48,199,5,2,3,0,0,0,0,0,0,0
72,121,452///,A,0,0,0,1,1,0,0,0,0,0,0,0,0
72,121,453///,A,0,0,0,1,1,0,0,0,0,0,0,0,0
72,121,454///,A,0,0,0,1,1,0,0,0,0,0,0,0,0
72,121,48----,A,0,0,0,2,1,0,1,0,0,0,0,0,0
72,121,484///,A,0,0,0,1,1,0,0,0,0,0,0,0,0
72,121,485///,A,0,0,0,1,0,0,1,0,0,0,0,0,0
72,121,52----,,73,353,1631,7,1,4,1,1,0,0,0,0,0
72,121,522///,B,0,0,0,6,0,4,1,1,0,0,0,0,0
72,121,523///,A,0,0,0,1,1,0,0,0,0,0,0,0,0
72,121,53----,,27,77,340,9,7,2,0,0,0,0,0,0,0
72,121,531///,,12,31,139,5,5,0,0,0,0,0,0,0,0
72,121,532///,,15,46,201,4,2,2,0,0,0,0,0,0,0
72,121,54----,,29,103,525,11,10,0,1,0,0,0,0,0,0
72,121,541///,,29,103,525,11,10,0,1,0,0,0,0,0,0
72,121,56----,A,0,0,0,1,1,0,0,0,0,0,0,0,0
72,121,561///,A,0,0,0,1,1,0,0,0,0,0,0,0,0
72,121,61----,B,0,0,0,5,3,1,0,1,0,0,0,0,0
72,121,611///,B,0,0,0,5,3,1,0,1,0,0,0,0,0
72,121,62----,,130,291,1457,34,29,1,2,2,0,0,0,0,0
72,121,621///,,55,129,725,26,24,1,1,0,0,0,0,0,0
72,121,623///,,69,155,700,5,2,0,1,2,0,0,0,0,0
72,121,624///,,6,7,32,3,3,0,0,0,0,0,0,0,0
72,121,72----,,43,73,328,4,2,1,0,1,0,0,0,0,0
72,121,722///,,43,73,328,4,2,1,0,1,0,0,0,0,0
72,121,81----,,57,133,533,23,20,3,0,0,0,0,0,0,0
72,121,811///,,21,41,184,11,10,1,0,0,0,0,0,0,0
72,121,812///,,17,45,168,6,5,1,0,0,0,0,0,0,0
72,121,813///,,19,47,181,6,5,1,0,0,0,0,0,0,0
72,121,99----,,7,12,76,10,10,0,0,0,0,0,0,0,0
72,123,------,,2325,7120,31015,180,96,29,29,17,4,5,0,0,0
72,123,11----,B,0,0,0,1,0,0,0,1,0,0,0,0,0
72,123,115///,B,0,0,0,1,0,0,0,1,0,0,0,0,0
72,123,23----,,165,352,1416,9,5,1,2,0,0,1,0,0,0
72,123,236///,,19,32,124,3,1,1,1,0,0,0,0,0,0
72,123,237///,C,0,0,0,1,0,0,0,0,0,1,0,0,0
72,123,238///,A,0,0,0,5,4,0,1,0,0,0,0,0,0
72,123,31----,,656,2106,10133,14,5,1,3,2,1,2,0,0,0
72,123,311///,E,0,0,0,5,2,0,2,0,0,1,0,0,0
72,123,313///,A,0,0,0,1,1,0,0,0,0,0,0,0,0
72,123,315///,B,0,0,0,1,0,0,0,1,0,0,0,0,0
72,123,316///,C,0,0,0,1,0,0,0,0,0,1,0,0,0
72,123,324///,B,0,0,0,1,0,0,0,0,1,0,0,0,0
72,123,325///,B,0,0,0,2,0,1,0,1,0,0,0,0,0
72,123,326///,A,0,0,0,1,1,0,0,0,0,0,0,0,0
72,123,327///,A,0,0,0,1,0,0,1,0,0,0,0,0,0
72,123,332///,A,0,0,0,1,1,0,0,0,0,0,0,0,0
72,123,42----,A,0,0,0,3,2,0,1,0,0,0,0,0,0
72,123,423///,A,0,0,0,1,1,0,0,0,0,0,0,0,0
72,123,424///,A,0,0,0,2,1,0,1,0,0,0,0,0,0
72,123,44----,,555,1701,7426,45,19,12,7,4,2,1,0,0,0
72,123,441///,,19,52,232,5,4,1,0,0,0,0,0,0,0
72,123,442///,A,0,0,0,2,0,1,1,0,0,0,0,0,0
72,123,444///,,34,136,645,6,4,1,1,0,0,0,0,0,0
72,123,445///,,235,592,2803,8,3,1,1,1,1,1,0,0,0
72,123,446///,,57,181,717,4,1,1,0,2,0,0,0,0,0
72,123,447///,,35,95,400,6,3,1,2,0,0,0,0,0,0
72,123,448///,,39,111,485,6,1,4,1,0,0,0,0,0,0
72,123,451///,A,0,0,0,1,1,0,0,0,0,0,0,0,0
72,123,452///,,36,116,435,4,1,2,1,0,0,0,0,0,0
72,123,453///,A,0,0,0,1,1,0,0,0,0,0,0,0,0
72,123,454///,B,0,0,0,2,0,0,0,1,1,0,0,0,0
72,123,48----,A,0,0,0,3,1,1,1,0,0,0,0,0,0
72,123,484///,A,0,0,0,3,1,1,1,0,0,0,0,0,0
72,123,51----,A,0,0,0,1,0,0,1,0,0,0,0,0,0
72,123,515///,A,0,0,0,1,0,0,1,0,0,0,0,0,0
72,123,52----,,45,199,798,5,1,1,3,0,0,0,0,0,0
72,123,522///,B,0,0,0,4,1,0,3,0,0,0,0,0,0
72,123,523///,A,0,0,0,1,0,1,0,0,0,0,0,0,0
72,123,53----,,7,16,63,4,4,0,0,0,0,0,0,0,0
72,123,531///,A,0,0,0,2,2,0,0,0,0,0,0,0,0
72,123,532///,A,0,0,0,2,2,0,0,0,0,0,0,0,0
72,123,54----,C,0,0,0,6,3,1,1,0,0,1,0,0,0
72,123,541///,C,0,0,0,6,3,1,1,0,0,1,0,0,0
72,123,56----,B,0,0,0,7,2,2,1,2,0,0,0,0,0
72,123,561///,B,0,0,0,5,1,2,1,1,0,0,0,0,0
72,123,562///,B,0,0,0,2,1,0,0,1,0,0,0,0,0
72,123,61----,B,0,0,0,2,1,0,0,1,0,0,0,0,0
72,123,611///,B,0,0,0,2,1,0,0,1,0,0,0,0,0
72,123,62----,,173,496,2393,26,20,2,1,3,0,0,0,0,0
72,123,621///,,173,496,2393,26,20,2,1,3,0,0,0,0,0
72,123,71----,B,0,0,0,3,1,1,0,1,0,0,0,0,0
72,123,711///,B,0,0,0,1,0,0,0,1,0,0,0,0,0
72,123,713///,A,0,0,0,2,1,1,0,0,0,0,0,0,0
72,123,72----,,234,429,1775,23,10,3,7,2,1,0,0,0,0
72,123,721///,B,0,0,0,2,0,1,0,0,1,0,0,0,0
72,123,722///,C,0,0,0,21,10,2,7,2,0,0,0,0,0
72,123,81----,,79,178,716,14,9,3,1,1,0,0,0,0,0
72,123,811///,,30,80,347,7,4,2,1,0,0,0,0,0,0
72,123,812///,,38,62,231,4,3,0,0,1,0,0,0,0,0
72,123,813///,,11,36,138,3,2,1,0,0,0,0,0,0,0
72,123,99----,,15,32,229,14,13,1,0,0,0,0,0,0,0
72,125,------,,5859,27252,111381,413,261,68,43,24,7,6,2,2,0
72,125,22----,A,0,0,0,1,1,0,0,0,0,0,0,0,0
72,125,221///,A,0,0,0,1,1,0,0,0,0,0,0,0,0
72,125,23----,,549,1350,5490,20,10,2,1,4,1,2,0,0,0
72,125,236///,,282,689,3119,13,7,2,0,2,1,1,0,0,0
72,125,237///,A,0,0,0,1,0,0,1,0,0,0,0,0,0
72,125,238///,E,0,0,0,6,3,0,0,2,0,1,0,0,0
72,125,31----,,1583,12969,50032,17,3,6,1,2,1,2,1,1,0
72,125,311///,,29,60,216,6,2,4,0,0,0,0,0,0,0
72,125,312///,A,0,0,0,1,0,1,0,0,0,0,0,0,0
72,125,323///,C,0,0,0,3,1,1,0,0,1,0,0,0,0
72,125,325///,C,0,0,0,1,0,0,0,0,0,1,0,0,0
72,125,327///,A,0,0,0,1,0,0,1,0,0,0,0,0,0
72,125,332///,B,0,0,0,1,0,0,0,1,0,0,0,0,0
72,125,334///,E,0,0,0,2,0,0,0,1,0,0,1,0,0
72,125,335///,F,0,0,0,1,0,0,0,0,0,0,0,1,0
72,125,339///,C,0,0,0,1,0,0,0,0,0,1,0,0,0
72,125,42----,,56,153,780,11,8,1,1,1,0,0,0,0,0
72,125,423///,,42,115,596,6,3,1,1,1,0,0,0,0,0
72,125,424///,,14,38,184,5,5,0,0,0,0,0,0,0,0
72,125,44----,,884,2542,10949,100,58,21,14,3,3,1,0,0,0
72,125,441///,,101,419,1743,14,9,1,3,1,0,0,0,0,0
72,125,442///,,24,85,322,4,2,1,1,0,0,0,0,0,0
72,125,443///,,16,72,302,5,4,1,0,0,0,0,0,0,0
72,125,444///,,50,186,928,10,8,1,1,0,0,0,0,0,0
72,125,445///,C,0,0,0,12,6,2,1,1,2,0,0,0,0
72,125,446///,,116,470,2147,12,4,3,4,1,0,0,0,0,0
72,125,447///,,40,79,330,12,9,2,1,0,0,0,0,0,0
72,125,448///,,145,285,1162,17,8,6,2,0,1,0,0,0,0
72,125,451///,A,0,0,0,3,1,1,1,0,0,0,0,0,0
72,125,452///,C,0,0,0,4,2,1,0,0,0,1,0,0,0
72,125,453///,,13,15,53,6,5,1,0,0,0,0,0,0,0
72,125,454///,A,0,0,0,1,0,1,0,0,0,0,0,0,0
72,125,48----,,5,7,33,3,3,0,0,0,0,0,0,0,0
72,125,484///,A,0,0,0,2,2,0,0,0,0,0,0,0,0
72,125,488///,A,0,0,0,1,1,0,0,0,0,0,0,0,0
72,125,51----,A,0,0,0,2,1,0,1,0,0,0,0,0,0
72,125,512///,A,0,0,0,1,0,0,1,0,0,0,0,0,0
72,125,517///,A,0,0,0,1,1,0,0,0,0,0,0,0,0
72,125,52----,,94,484,2072,12,4,4,4,0,0,0,0,0,0
72,125,522///,B,0,0,0,10,3,3,4,0,0,0,0,0,0
72,125,523///,A,0,0,0,1,0,1,0,0,0,0,0,0,0
72,125,524///,A,0,0,0,1,1,0,0,0,0,0,0,0,0
72,125,53----,,83,235,1023,17,11,2,3,1,0,0,0,0,0
72,125,531///,,44,106,518,10,6,2,2,0,0,0,0,0,0
72,125,532///,,39,129,505,7,5,0,1,1,0,0,0,0,0
72,125,54----,,60,241,1227,27,25,0,2,0,0,0,0,0,0
72,125,541///,,60,241,1227,27,25,0,2,0,0,0,0,0,0
72,125,55----,B,0,0,0,2,0,1,1,0,0,0,0,0,0
72,125,551///,B,0,0,0,2,0,1,1,0,0,0,0,0,0
72,125,56----,,534,1695,8266,7,2,1,3,0,0,0,1,0,0
72,125,561///,,534,1695,8266,7,2,1,3,0,0,0,1,0,0
72,125,61----,,78,211,825,5,2,1,1,0,1,0,0,0,0
72,125,611///,,78,211,825,5,2,1,1,0,1,0,0,0,0
72,125,62----,,1115,5552,23073,91,68,13,6,2,1,0,0,1,0
72,125,621///,,292,1146,5007,76,62,11,1,1,1,0,0,0,0
72,125,622///,F,0,0,0,1,0,0,0,0,0,0,0,1,0
72,125,623///,A,0,0,0,3,2,0,1,0,0,0,0,0,0
72,125,624///,C,0,0,0,11,4,2,4,1,0,0,0,0,0
72,125,71----,A,0,0,0,2,2,0,0,0,0,0,0,0,0
72,125,711///,A,0,0,0,2,2,0,0,0,0,0,0,0,0
72,125,72----,,471,1014,4107,47,25,8,3,11,0,0,0,0,0
72,125,721///,A,0,0,0,1,0,1,0,0,0,0,0,0,0
72,125,722///,E,0,0,0,46,25,7,3,11,0,0,0,0,0
72,125,81----,,249,552,2231,26,18,6,1,0,0,1,0,0,0
72,125,811///,,184,443,1825,9,7,1,0,0,0,1,0,0,0
72,125,812///,,38,69,256,10,6,4,0,0,0,0,0,0,0
72,125,813///,,27,40,150,7,5,1,1,0,0,0,0,0,0
72,125,99----,,56,113,626,23,20,2,1,0,0,0,0,0,0
72,127,------,,212264,1234244,5134679,12255,6792,2171,1451,1122,395,219,56,33,16
72,127,11----,A,0,0,0,5,3,2,0,0,0,0,0,0,0
72,127,115///,A,0,0,0,5,3,2,0,0,0,0,0,0,0
72,127,22----,B,0,0,0,5,3,1,1,0,0,0,0,0,0
72,127,221///,B,0,0,0,5,3,1,1,0,0,0,0,0,0
72,127,23----,,18294,82978,365668,601,251,104,62,102,49,23,6,2,2
72,127,236///,,8241,32775,144766,276,119,43,21,49,29,10,4,1,0
72,127,237///,,1377,10409,38933,57,28,9,7,4,5,3,1,0,0
72,127,238///,,8676,39794,181969,268,104,52,34,49,15,10,1,1,2
72,127,31----,,5411,28231,119160,279,118,48,51,47,9,3,1,2,0
72,127,311///,,2069,11595,48353,55,26,9,8,8,1,1,0,2,0
72,127,312///,,52,182,727,8,5,0,2,1,0,0,0,0,0
72,127,313///,B,0,0,0,3,2,0,0,1,0,0,0,0,0
72,127,314///,,141,464,2032,12,6,0,3,3,0,0,0,0,0
72,127,315///,,293,977,3953,18,7,5,0,4,2,0,0,0,0
72,127,321///,,171,788,3933,7,1,2,0,3,1,0,0,0,0
72,127,322///,B,0,0,0,1,0,0,0,1,0,0,0,0,0
72,127,323///,,854,4152,17563,56,25,14,11,3,1,1,1,0,0
72,127,324///,C,0,0,0,4,0,0,1,2,0,1,0,0,0
72,127,325///,,159,822,3170,8,3,2,0,2,1,0,0,0,0
72,127,326///,,79,360,1648,6,2,0,2,2,0,0,0,0,0
72,127,327///,,155,654,3379,7,2,0,1,4,0,0,0,0,0
72,127,331///,,161,830,3310,6,2,0,2,1,1,0,0,0,0
72,127,332///,,387,1593,6773,27,10,5,6,5,1,0,0,0,0
72,127,333///,B,0,0,0,5,3,1,1,0,0,0,0,0,0
72,127,334///,A,0,0,0,1,1,0,0,0,0,0,0,0,0
72,127,335///,,92,570,2722,8,3,1,2,2,0,0,0,0,0
72,127,336///,B,0,0,0,3,0,0,3,0,0,0,0,0,0
72,127,337///,,154,806,3506,16,7,2,6,1,0,0,0,0,0
72,127,339///,,325,1392,5748,28,13,7,3,4,1,0,0,0,0
72,127,42----,,11428,88586,377074,744,351,142,111,101,22,11,6,0,0
72,127,423///,,5307,40581,175294,421,202,76,62,64,12,5,0,0,0
72,127,424///,,6095,47886,201167,313,140,66,48,37,10,6,6,0,0
72,127,425///,,26,119,613,10,9,0,1,0,0,0,0,0,0
72,127,44----,,27259,114711,503363,2057,972,498,299,176,70,36,4,2,0
72,127,441///,,3862,27095,113960,234,108,45,27,31,16,7,0,0,0
72,127,442///,,1288,6125,26914,124,59,32,20,10,2,0,1,0,0
72,127,443///,,1119,5028,21879,114,61,25,17,7,2,2,0,0,0
72,127,444///,,1572,7091,30552,149,70,35,25,14,4,1,0,0,0
72,127,445///,,3274,9260,59156,180,93,29,19,19,13,6,1,0,0
72,127,446///,,2766,12510,51919,225,99,55,34,26,10,1,0,0,0
72,127,447///,,1454,4342,17780,159,67,49,31,10,1,1,0,0,0
72,127,448///,,5691,16947,71396,465,184,145,81,31,15,9,0,0,0
72,127,451///,,1039,3856,16339,126,75,30,11,7,1,2,0,0,0
72,127,452///,,3800,17036,70631,66,19,11,9,12,5,6,2,2,0
72,127,453///,,1115,4179,17115,183,117,35,23,7,0,1,0,0,0
72,127,454///,,279,1242,5722,32,20,7,2,2,1,0,0,0,0
72,127,48----,,4432,32873,134049,203,92,45,26,25,8,5,1,0,1
72,127,481///,,1517,15100,56794,24,5,8,3,6,1,0,0,0,1
72,127,483///,C,0,0,0,8,2,2,0,2,2,0,0,0,0
72,127,484///,,443,2150,9181,66,44,10,5,6,1,0,0,0,0
72,127,485///,,93,390,1482,14,7,4,2,1,0,0,0,0,0
72,127,486///,B,0,0,0,4,3,0,0,1,0,0,0,0,0
72,127,487///,B,0,0,0,4,3,0,1,0,0,0,0,0,0
72,127,488///,,1514,9035,39908,53,16,16,8,5,4,3,1,0,0
72,127,492///,,355,1338,6378,15,7,2,4,1,0,1,0,0,0
72,127,493///,,276,1687,8149,15,5,3,3,3,0,1,0,0,0
72,127,51----,,8162,71381,315683,232,101,46,31,26,12,8,5,2,1
72,127,511///,,1591,12009,54185,46,21,10,5,5,2,0,2,1,0
72,127,512///,,796,4504,19116,54,29,14,4,3,2,2,0,0,0
72,127,515///,,1216,13239,51025,23,4,6,4,3,2,3,1,0,0
72,127,516///,B,0,0,0,3,0,1,2,0,0,0,0,0,0
72,127,517///,,3188,28938,113692,54,23,8,7,9,2,2,2,0,1
72,127,518///,,1071,9948,65511,36,20,2,7,3,2,1,0,1,0
72,127,519///,E,0,0,0,16,4,5,2,3,2,0,0,0,0
72,127,52----,,25402,283892,1050492,810,362,180,124,73,31,21,9,8,2
72,127,521///,C,0,0,0,2,1,0,0,0,0,1,0,0,0
72,127,522///,,15398,159482,590215,315,100,83,76,29,9,5,5,6,2
72,127,523///,G,0,0,0,197,116,39,26,12,2,2,0,0,0
72,127,524///,,8197,70727,300081,294,143,58,22,32,20,13,4,2,0
72,127,525///,A,0,0,0,2,2,0,0,0,0,0,0,0,0
72,127,53----,,5200,26105,112059,579,377,111,50,24,8,7,2,0,0
72,127,531///,,3970,19506,84483,448,315,80,26,14,4,7,2,0,0
72,127,532///,G,0,0,0,129,60,31,24,10,4,0,0,0,0
72,127,533///,A,0,0,0,2,2,0,0,0,0,0,0,0,0
72,127,54----,,14332,111186,480414,1826,1192,313,168,98,37,18,0,0,0
