MUNICIPIO,CTY,INDUSTRIA,NAICS,UNIDADES,EMPLEO PROMEDIO,SALARIO Total Municipio Tercer Trimestre 2022,Promedio
Juncos,77,Productos de Goma y Plásticos            ,326,0,0,0,0
Juncos,77,Productos Minerales no Metálicos         ,327,0,0,0,0
Juncos,77,Industrias de Materiales Primarios       ,331,1,*,*,*
Juncos,77,Productos de Metal                       ,332,0,0,0,0
Juncos,77,Maquinaria                               ,333,0,0,0,0
Juncos,77,Computadora y Productos Electrónicos    ,334,1,*,*,*
Juncos,77,Equipo y Aparatos Eléctricos             ,335,0,0,0,0
Juncos,77,Equipo de Transportación                 ,336,0,0,0,0
Juncos,77,Muebles y Productos Relacionados         ,337,0,0,0,0
Juncos,77,Industrias Manufactureras Misceláneas    ,339,1,*,*,*
Juncos,77,Comercio al por Mayor                    ,42,6,54,213325,3950
Juncos,77,Comercio al Detal                        ,44-45,55,701,3441758,4910
Juncos,77,Transportación y Almacenamiento           ,48-49,5,*,*,*
Juncos,77,Información                              ,51,1,*,*,*
Juncos,77,Finanzas y Seguros                       ,52,8,68,500651,7363
Juncos,77,"Bienes Raíces, Renta o Arrendamiento     ",53,10,54,239265,4431
Juncos,77,Servicios Profesionales y Técnicos       ,54,17,53,1219163,23003
Juncos,77,Gerencia de Companías y Empresas         ,55,0,0,0,0
Juncos,77,Servicios Adm. y Desperdicios Sólidos    ,56,13,94,420398,4472
Juncos,77,Servicios Educativos                     ,61,1,455,3873678,8514
Juncos,77,Servicios de Salud y Asistencia Social   ,62,60,531,3267335,6153
Juncos,77,"Arte, Entretenimiento y Recreación       ",71,2,*,*,*
Juncos,77,Alojamiento y Servicios de Alimentos     ,72,28,381,1688701,4432
Juncos,77,Otros Servicios Excepto Adm. Pública     ,81,12,47,294561,6267
Juncos,77,Administración Pública                   ,92,8,770,4476540,5814
Juncos,77,Otros (Establecimientos no Clasificados) ,99,0,0,0,0
Lajas,79,Total Municipio Primer Trimestre 2023 ,10,248,3493,18136466,5192
Lajas,79,"Agricultura, Bosque, Pesca y Caza        ",11,41,210,897958,4276
Lajas,79,Mineria                                  ,21,0,0,0,0
Lajas,79,"Electricidad, Agua y Gas                 ",22,1,*,*,*
Lajas,79,Construcción                             ,23,14,141,628812,4460
Lajas,79,Manufactura                              ,31-33,10,*,*,*
Lajas,79,Alimentos                                ,311,5,47,125116,2662
Lajas,79,Productos de Tabaco y Bebidas            ,312,1,*,*,*
Lajas,79,Textiles                                 ,313,0,0,0,0
Lajas,79,Productos Textiles Excepto Ropa          ,314,0,0,0,0
Lajas,79,Ropa                                     ,315,1,*,*,*
Lajas,79,Cuero y Productos Relacionados           ,316,0,0,0,0
Lajas,79,Productos de Madera                      ,321,0,0,0,0
Lajas,79,Papel                                    ,322,0,0,0,0
Lajas,79,Imprenta e Industrias Relacionadas       ,323,1,*,*,*
Lajas,79,Productos de Petróleo y Carbón           ,324,0,0,0,0
Lajas,79,Productos Químicos                       ,325,0,0,0,0
Lajas,79,Productos de Goma y Plásticos            ,326,0,0,0,0
Lajas,79,Productos Minerales no Metálicos         ,327,1,*,*,*
Lajas,79,Industrias de Materiales Primarios       ,331,0,0,0,0
Lajas,79,Productos de Metal                       ,332,0,0,0,0
Lajas,79,Maquinaria                               ,333,0,0,0,0
Lajas,79,Computadora y Productos Electrónicos    ,334,0,0,0,0
Lajas,79,Equipo y Aparatos Eléctricos             ,335,0,0,0,0
Lajas,79,Equipo de Transportación                 ,336,0,0,0,0
Lajas,79,Muebles y Productos Relacionados         ,337,0,0,0,0
Lajas,79,Industrias Manufactureras Misceláneas    ,339,1,*,*,*
Lajas,79,Comercio al por Mayor                    ,42,4,28,177149,6327
Lajas,79,Comercio al Detal                        ,44-45,49,436,1904433,4368
Lajas,79,Transportación y Almacenamiento           ,48-49,9,46,337695,7341
Lajas,79,Información                              ,51,0,0,0,0
Lajas,79,Finanzas y Seguros                       ,52,2,*,*,*
Lajas,79,"Bienes Raíces, Renta o Arrendamiento     ",53,6,16,77773,4861
Lajas,79,Servicios Profesionales y Técnicos       ,54,12,83,765687,9225
Lajas,79,Gerencia de Companías y Empresas         ,55,1,*,*,*
Lajas,79,Servicios Adm. y Desperdicios Sólidos    ,56,5,30,155003,5167
Lajas,79,Servicios Educativos                     ,61,3,385,3026042,7860
Lajas,79,Servicios de Salud y Asistencia Social   ,62,30,236,1402856,5944
Lajas,79,"Arte, Entretenimiento y Recreación       ",71,4,19,74354,3913
Lajas,79,Alojamiento y Servicios de Alimentos     ,72,31,357,1141478,3197
Lajas,79,Otros Servicios Excepto Adm. Pública     ,81,17,36,352248,9785
Lajas,79,Administración Pública                   ,92,9,484,2458629,5080
Lajas,79,Otros (Establecimientos no Clasificados) ,99,0,0,0,0
Lares,81,Total Municipio Primer Trimestre 2023 ,10,338,4015,21940512,5465
Lares,81,"Agricultura, Bosque, Pesca y Caza        ",11,108,538,1710815,3180
Lares,81,Mineria                                  ,21,0,0,0,0
Lares,81,"Electricidad, Agua y Gas                 ",22,1,*,*,*
Lares,81,Construcción                             ,23,13,154,930093,6040
Lares,81,Manufactura                              ,31-33,21,508,2401656,4728
Lares,81,Alimentos                                ,311,17,112,422610,3773
Lares,81,Productos de Tabaco y Bebidas            ,312,0,0,0,0
Lares,81,Textiles                                 ,313,0,0,0,0
Lares,81,Productos Textiles Excepto Ropa          ,314,0,0,0,0
Lares,81,Ropa                                     ,315,1,*,*,*
Lares,81,Cuero y Productos Relacionados           ,316,0,0,0,0
Lares,81,Productos de Madera                      ,321,0,0,0,0
Lares,81,Papel                                    ,322,0,0,0,0
Lares,81,Imprenta e Industrias Relacionadas       ,323,1,*,*,*
Lares,81,Productos de Petróleo y Carbón           ,324,0,0,0,0
Lares,81,Productos Químicos                       ,325,0,0,0,0
Lares,81,Productos de Goma y Plásticos            ,326,0,0,0,0
Lares,81,Productos Minerales no Metálicos         ,327,0,0,0,0
Lares,81,Industrias de Materiales Primarios       ,331,0,0,0,0
Lares,81,Productos de Metal                       ,332,1,*,*,*
Lares,81,Maquinaria                               ,333,0,0,0,0
Lares,81,Computadora y Productos Electrónicos    ,334,0,0,0,0
Lares,81,Equipo y Aparatos Eléctricos             ,335,0,0,0,0
Lares,81,Equipo de Transportación                 ,336,0,0,0,0
Lares,81,Muebles y Productos Relacionados         ,337,1,*,*,*
Lares,81,Industrias Manufactureras Misceláneas    ,339,0,0,0,0
Lares,81,Comercio al por Mayor                    ,42,5,*,*,*
Lares,81,Comercio al Detal                        ,44-45,66,610,2493876,4088
Lares,81,Transportación y Almacenamiento           ,48-49,6,34,360016,10589
Lares,81,Información                              ,51,1,*,*,*
Lares,81,Finanzas y Seguros                       ,52,6,75,619728,8263
Lares,81,"Bienes Raíces, Renta o Arrendamiento     ",53,5,46,296690,6450
Lares,81,Servicios Profesionales y Técnicos       ,54,16,31,150207,4845
Lares,81,Gerencia de Companías y Empresas         ,55,0,0,0,0
Lares,81,Servicios Adm. y Desperdicios Sólidos    ,56,5,6,27967,4661
Lares,81,Servicios Educativos                     ,61,4,488,4049666,8298
Lares,81,Servicios de Salud y Asistencia Social   ,62,39,730,5630446,7713
Lares,81,"Arte, Entretenimiento y Recreación       ",71,2,*,*,*
Lares,81,Alojamiento y Servicios de Alimentos     ,72,24,199,614036,3086
Lares,81,Otros Servicios Excepto Adm. Pública     ,81,7,18,49885,2771
Lares,81,Administración Pública                   ,92,9,455,2162345,4752
Lares,81,Otros (Establecimientos no Clasificados) ,99,0,0,0,0
Las Marías,83,Total Municipio Primer Trimestre 2023 ,10,100,1145,5558145,4854
Las Marías,83,"Agricultura, Bosque, Pesca y Caza        ",11,29,81,193760,2392
Las Marías,83,Mineria                                  ,21,0,0,0,0
Las Marías,83,"Electricidad, Agua y Gas                 ",22,1,*,*,*
Las Marías,83,Construcción                             ,23,5,21,84288,4014
Las Marías,83,Manufactura                              ,31-33,5,*,*,*
Las Marías,83,Alimentos                                ,311,3,16,59155,3697
Las Marías,83,Productos de Tabaco y Bebidas            ,312,0,0,0,0
Las Marías,83,Textiles                                 ,313,0,0,0,0
Las Marías,83,Productos Textiles Excepto Ropa          ,314,0,0,0,0
Las Marías,83,Ropa                                     ,315,1,*,*,*
Las Marías,83,Cuero y Productos Relacionados           ,316,0,0,0,0
Las Marías,83,Productos de Madera                      ,321,0,0,0,0
Las Marías,83,Papel                                    ,322,0,0,0,0
Las Marías,83,Imprenta e Industrias Relacionadas       ,323,0,0,0,0
Las Marías,83,Productos de Petróleo y Carbón           ,324,0,0,0,0
Las Marías,83,Productos Químicos                       ,325,1,*,*,*
Las Marías,83,Productos de Goma y Plásticos            ,326,0,0,0,0
Las Marías,83,Productos Minerales no Metálicos         ,327,0,0,0,0
Las Marías,83,Industrias de Materiales Primarios       ,331,0,0,0,0
Las Marías,83,Productos de Metal                       ,332,0,0,0,0
Las Marías,83,Maquinaria                               ,333,0,0,0,0
Las Marías,83,Computadora y Productos Electrónicos    ,334,0,0,0,0
Las Marías,83,Equipo y Aparatos Eléctricos             ,335,0,0,0,0
Las Marías,83,Equipo de Transportación                 ,336,0,0,0,0
Las Marías,83,Muebles y Productos Relacionados         ,337,0,0,0,0
Las Marías,83,Industrias Manufactureras Misceláneas    ,339,0,0,0,0
Las Marías,83,Comercio al por Mayor                    ,42,0,0,0,0
Las Marías,83,Comercio al Detal                        ,44-45,23,93,349226,3755
Las Marías,83,Transportación y Almacenamiento           ,48-49,5,46,215430,4683
Las Marías,83,Información                              ,51,0,0,0,0
Las Marías,83,Finanzas y Seguros                       ,52,2,*,*,*
Las Marías,83,"Bienes Raíces, Renta o Arrendamiento     ",53,2,*,*,*
Las Marías,83,Servicios Profesionales y Técnicos       ,54,1,*,*,*
Las Marías,83,Gerencia de Companías y Empresas         ,55,0,0,0,0
Las Marías,83,Servicios Adm. y Desperdicios Sólidos    ,56,1,*,*,*
Las Marías,83,Servicios Educativos                     ,61,2,210,1680661,8003
Las Marías,83,Servicios de Salud y Asistencia Social   ,62,9,95,602289,6340
Las Marías,83,"Arte, Entretenimiento y Recreación       ",71,0,0,0,0
Las Marías,83,Alojamiento y Servicios de Alimentos     ,72,6,23,61245,2663
Las Marías,83,Otros Servicios Excepto Adm. Pública     ,81,1,*,*,*
Las Marías,83,Administración Pública                   ,92,8,354,1316060,3718
Las Marías,83,Otros (Establecimientos no Clasificados) ,99,0,0,0,0
Las Piedras,85,Total Municipio Primer Trimestre 2023 ,10,302,7042,62097619,8818
Las Piedras,85,"Agricultura, Bosque, Pesca y Caza        ",11,18,57,217424,3814
Las Piedras,85,Mineria                                  ,21,0,0,0,0
Las Piedras,85,"Electricidad, Agua y Gas                 ",22,0,0,0,0
Las Piedras,85,Construcción                             ,23,22,501,3082977,6154
Las Piedras,85,Manufactura                              ,31-33,16,1898,33390238,17592
Las Piedras,85,Alimentos                                ,311,5,*,*,*
Las Piedras,85,Productos de Tabaco y Bebidas            ,312,0,0,0,0
Las Piedras,85,Textiles                                 ,313,0,0,0,0
Las Piedras,85,Productos Textiles Excepto Ropa          ,314,0,0,0,0
Las Piedras,85,Ropa                                     ,315,0,0,0,0
Las Piedras,85,Cuero y Productos Relacionados           ,316,0,0,0,0
Las Piedras,85,Productos de Madera                      ,321,0,0,0,0
Las Piedras,85,Papel                                    ,322,0,0,0,0
Las Piedras,85,Imprenta e Industrias Relacionadas       ,323,2,*,*,*
Las Piedras,85,Productos de Petróleo y Carbón           ,324,0,0,0,0
Las Piedras,85,Productos Químicos                       ,325,2,*,*,*
Las Piedras,85,Productos de Goma y Plásticos            ,326,0,0,0,0
Las Piedras,85,Productos Minerales no Metálicos         ,327,0,0,0,0
Las Piedras,85,Industrias de Materiales Primarios       ,331,0,0,0,0
Las Piedras,85,Productos de Metal                       ,332,3,22,215342,9788
Las Piedras,85,Maquinaria                               ,333,0,0,0,0
Las Piedras,85,Computadora y Productos Electrónicos    ,334,0,0,0,0
Las Piedras,85,Equipo y Aparatos Eléctricos             ,335,1,*,*,*
Las Piedras,85,Equipo de Transportación                 ,336,0,0,0,0
Las Piedras,85,Muebles y Productos Relacionados         ,337,0,0,0,0
Las Piedras,85,Industrias Manufactureras Misceláneas    ,339,3,*,*,*
Las Piedras,85,Comercio al por Mayor                    ,42,8,63,530260,8417
Las Piedras,85,Comercio al Detal                        ,44-45,59,590,3387184,5741
Las Piedras,85,Transportación y Almacenamiento           ,48-49,5,36,421451,11707
Las Piedras,85,Información                              ,51,3,62,208287,3359
Las Piedras,85,Finanzas y Seguros                       ,52,7,101,813259,8052
Las Piedras,85,"Bienes Raíces, Renta o Arrendamiento     ",53,11,176,674939,3835
Las Piedras,85,Servicios Profesionales y Técnicos       ,54,20,70,556659,7952
Las Piedras,85,Gerencia de Companías y Empresas         ,55,0,0,0,0
Las Piedras,85,Servicios Adm. y Desperdicios Sólidos    ,56,6,*,*,*
Las Piedras,85,Servicios Educativos                     ,61,9,570,4071607,7143
Las Piedras,85,Servicios de Salud y Asistencia Social   ,62,49,329,2281934,6936
Las Piedras,85,"Arte, Entretenimiento y Recreación       ",71,2,*,*,*
Las Piedras,85,Alojamiento y Servicios de Alimentos     ,72,37,366,1432409,3914
Las Piedras,85,Otros Servicios Excepto Adm. Pública     ,81,21,106,559713,5280
Las Piedras,85,Administración Pública                   ,92,9,505,2575994,5101
Las Piedras,85,Otros (Establecimientos no Clasificados) ,99,0,0,0,0
Loíza,87,Total Municipio Primer Trimestre 2023 ,10,101,1768,10469793,5922
Loíza,87,"Agricultura, Bosque, Pesca y Caza        ",11,2,*,*,*
Loíza,87,Mineria                                  ,21,0,0,0,0
Loíza,87,"Electricidad, Agua y Gas                 ",22,0,0,0,0
Loíza,87,Construcción                             ,23,2,*,*,*
Loíza,87,Manufactura                              ,31-33,3,77,484748,6295
Loíza,87,Alimentos                                ,311,0,0,0,0
Loíza,87,Productos de Tabaco y Bebidas            ,312,0,0,0,0
Loíza,87,Textiles                                 ,313,0,0,0,0
Loíza,87,Productos Textiles Excepto Ropa          ,314,0,0,0,0
Loíza,87,Ropa                                     ,315,0,0,0,0
Loíza,87,Cuero y Productos Relacionados           ,316,0,0,0,0
Loíza,87,Productos de Madera                      ,321,0,0,0,0
Loíza,87,Papel                                    ,322,1,*,*,*
Loíza,87,Imprenta e Industrias Relacionadas       ,323,0,0,0,0
Loíza,87,Productos de Petróleo y Carbón           ,324,0,0,0,0
Loíza,87,Productos Químicos                       ,325,2,*,*,*
Loíza,87,Productos de Goma y Plásticos            ,326,0,0,0,0
Loíza,87,Productos Minerales no Metálicos         ,327,0,0,0,0
Loíza,87,Industrias de Materiales Primarios       ,331,0,0,0,0
Loíza,87,Productos de Metal                       ,332,0,0,0,0
Loíza,87,Maquinaria                               ,333,0,0,0,0
Loíza,87,Computadora y Productos Electrónicos    ,334,0,0,0,0
Loíza,87,Equipo y Aparatos Eléctricos             ,335,0,0,0,0
Loíza,87,Equipo de Transportación                 ,336,0,0,0,0
Loíza,87,Muebles y Productos Relacionados         ,337,0,0,0,0
Loíza,87,Industrias Manufactureras Misceláneas    ,339,0,0,0,0
Loíza,87,Comercio al por Mayor                    ,42,0,0,0,0
Loíza,87,Comercio al Detal                        ,44-45,21,140,620671,4433
Loíza,87,Transportación y Almacenamiento           ,48-49,3,*,*,*
Loíza,87,Información                              ,51,0,0,0,0
Loíza,87,Finanzas y Seguros                       ,52,2,*,*,*
Loíza,87,"Bienes Raíces, Renta o Arrendamiento     ",53,4,15,48572,3238
Loíza,87,Servicios Profesionales y Técnicos       ,54,6,*,*,*
Loíza,87,Gerencia de Companías y Empresas         ,55,0,0,0,0
Loíza,87,Servicios Adm. y Desperdicios Sólidos    ,56,2,*,*,*
Loíza,87,Servicios Educativos                     ,61,3,403,3137580,7786
Loíza,87,Servicios de Salud y Asistencia Social   ,62,20,348,2082243,5983
Loíza,87,"Arte, Entretenimiento y Recreación       ",71,0,0,0,0
Loíza,87,Alojamiento y Servicios de Alimentos     ,72,22,223,852682,3824
Loíza,87,Otros Servicios Excepto Adm. Pública     ,81,4,14,66723,4766
Loíza,87,Administración Pública                   ,92,7,434,2010672,4633
Loíza,87,Otros (Establecimientos no Clasificados) ,99,0,0,0,0
Luquillo,89,Total Municipio Primer Trimestre 2023 ,10,161,2069,12772017,6173
Luquillo,89,"Agricultura, Bosque, Pesca y Caza        ",11,4,9,29414,3268
Luquillo,89,Mineria                                  ,21,0,0,0,0
Luquillo,89,"Electricidad, Agua y Gas                 ",22,1,*,*,*
Luquillo,89,Construcción                             ,23,11,161,1148077,7131
Luquillo,89,Manufactura                              ,31-33,5,66,298206,4518
Luquillo,89,Alimentos                                ,311,1,*,*,*
Luquillo,89,Productos de Tabaco y Bebidas            ,312,1,*,*,*
Luquillo,89,Textiles                                 ,313,0,0,0,0
Luquillo,89,Productos Textiles Excepto Ropa          ,314,0,0,0,0
Luquillo,89,Ropa                                     ,315,0,0,0,0
Luquillo,89,Cuero y Productos Relacionados           ,316,0,0,0,0
Luquillo,89,Productos de Madera                      ,321,0,0,0,0
Luquillo,89,Papel                                    ,322,0,0,0,0
Luquillo,89,Imprenta e Industrias Relacionadas       ,323,0,0,0,0
Luquillo,89,Productos de Petróleo y Carbón           ,324,0,0,0,0
Luquillo,89,Productos Químicos                       ,325,0,0,0,0
Luquillo,89,Productos de Goma y Plásticos            ,326,1,*,*,*
Luquillo,89,Productos Minerales no Metálicos         ,327,0,0,0,0
Luquillo,89,Industrias de Materiales Primarios       ,331,0,0,0,0
Luquillo,89,Productos de Metal                       ,332,1,*,*,*
Luquillo,89,Maquinaria                               ,333,0,0,0,0
Luquillo,89,Computadora y Productos Electrónicos    ,334,1,*,*,*
Luquillo,89,Equipo y Aparatos Eléctricos             ,335,0,0,0,0
Luquillo,89,Equipo de Transportación                 ,336,0,0,0,0
Luquillo,89,Muebles y Productos Relacionados         ,337,0,0,0,0
Luquillo,89,Industrias Manufactureras Misceláneas    ,339,0,0,0,0
Luquillo,89,Comercio al por Mayor                    ,42,2,*,*,*
Luquillo,89,Comercio al Detal                        ,44-45,24,250,1870401,7482
Luquillo,89,Transportación y Almacenamiento           ,48-49,2,*,*,*
Luquillo,89,Información                              ,51,1,*,*,*
Luquillo,89,Finanzas y Seguros                       ,52,2,*,*,*
Luquillo,89,"Bienes Raíces, Renta o Arrendamiento     ",53,10,19,104929,5523
Luquillo,89,Servicios Profesionales y Técnicos       ,54,9,22,219038,9956
Luquillo,89,Gerencia de Companías y Empresas         ,55,0,0,0,0
Luquillo,89,Servicios Adm. y Desperdicios Sólidos    ,56,5,*,*,*
Luquillo,89,Servicios Educativos                     ,61,5,240,1848083,7700
Luquillo,89,Servicios de Salud y Asistencia Social   ,62,21,84,495582,5900
Luquillo,89,"Arte, Entretenimiento y Recreación       ",71,3,*,*,*
Luquillo,89,Alojamiento y Servicios de Alimentos     ,72,37,500,2196717,4393
Luquillo,89,Otros Servicios Excepto Adm. Pública     ,81,10,25,104916,4197
Luquillo,89,Administración Pública                   ,92,9,321,1783154,5555
Luquillo,89,Otros (Establecimientos no Clasificados) ,99,0,0,0,0
Manatí,91,Total Municipio Primer Trimestre 2023 ,10,670,14115,130021202,9212
Manatí,91,"Agricultura, Bosque, Pesca y Caza        ",11,18,95,355032,3737
Manatí,91,Mineria                                  ,21,0,0,0,0
Manatí,91,"Electricidad, Agua y Gas                 ",22,2,*,*,*
Manatí,91,Construcción                             ,23,33,349,2619256,7505
Manatí,91,Manufactura                              ,31-33,21,1909,46748531,24488
Manatí,91,Alimentos                                ,311,5,59,239191,4054
Manatí,91,Productos de Tabaco y Bebidas            ,312,0,0,0,0
Manatí,91,Textiles                                 ,313,0,0,0,0
Manatí,91,Productos Textiles Excepto Ropa          ,314,0,0,0,0
Manatí,91,Ropa                                     ,315,0,0,0,0
Manatí,91,Cuero y Productos Relacionados           ,316,0,0,0,0
Manatí,91,Productos de Madera                      ,321,0,0,0,0
Manatí,91,Papel                                    ,322,0,0,0,0
Manatí,91,Imprenta e Industrias Relacionadas       ,323,1,*,*,*
Manatí,91,Productos de Petróleo y Carbón           ,324,0,0,0,0
Manatí,91,Productos Químicos                       ,325,8,1749,45928151,26260
Manatí,91,Productos de Goma y Plásticos            ,326,0,0,0,0
Manatí,91,Productos Minerales no Metálicos         ,327,0,0,0,0
Manatí,91,Industrias de Materiales Primarios       ,331,0,0,0,0
Manatí,91,Productos de Metal                       ,332,3,33,179604,5443
Manatí,91,Maquinaria                               ,333,0,0,0,0
Manatí,91,Computadora y Productos Electrónicos    ,334,0,0,0,0
Manatí,91,Equipo y Aparatos Eléctricos             ,335,0,0,0,0
Manatí,91,Equipo de Transportación                 ,336,0,0,0,0
Manatí,91,Muebles y Productos Relacionados         ,337,0,0,0,0
Manatí,91,Industrias Manufactureras Misceláneas    ,339,4,67,401585,5994
Manatí,91,Comercio al por Mayor                    ,42,14,141,2060429,14613
Manatí,91,Comercio al Detal                        ,44-45,130,2297,12569971,5472
Manatí,91,Transportación y Almacenamiento           ,48-49,9,74,718984,9716
Manatí,91,Información                              ,51,4,105,736240,7012
Manatí,91,Finanzas y Seguros                       ,52,15,222,2207327,9943
Manatí,91,"Bienes Raíces, Renta o Arrendamiento     ",53,24,90,549442,6105
Manatí,91,Servicios Profesionales y Técnicos       ,54,44,154,971501,6308
Manatí,91,Gerencia de Companías y Empresas         ,55,3,104,1210184,11636
Manatí,91,Servicios Adm. y Desperdicios Sólidos    ,56,22,1191,8716786,7319
Manatí,91,Servicios Educativos                     ,61,18,1081,7588392,7020
Manatí,91,Servicios de Salud y Asistencia Social   ,62,211,3854,29889712,7756
Manatí,91,"Arte, Entretenimiento y Recreación       ",71,3,*,*,*
Manatí,91,Alojamiento y Servicios de Alimentos     ,72,50,811,3469588,4278
Manatí,91,Otros Servicios Excepto Adm. Pública     ,81,33,112,634177,5662
Manatí,91,Administración Pública                   ,92,16,1447,8376883,5789
Manatí,91,Otros (Establecimientos no Clasificados) ,99,0,0,0,0
Maricao,93,Total Municipio Primer Trimestre 2023 ,10,64,1506,9760524,6481
Maricao,93,"Agricultura, Bosque, Pesca y Caza        ",11,29,85,148305,1745
Maricao,93,Mineria                                  ,21,0,0,0,0
Maricao,93,"Electricidad, Agua y Gas                 ",22,1,*,*,*
Maricao,93,Construcción                             ,23,2,*,*,*
Maricao,93,Manufactura                              ,31-33,3,*,*,*
Maricao,93,Alimentos                                ,311,1,*,*,*
Maricao,93,Productos de Tabaco y Bebidas            ,312,1,*,*,*
Maricao,93,Textiles                                 ,313,0,0,0,0
Maricao,93,Productos Textiles Excepto Ropa          ,314,0,0,0,0
Maricao,93,Ropa                                     ,315,0,0,0,0
Maricao,93,Cuero y Productos Relacionados           ,316,0,0,0,0
Maricao,93,Productos de Madera                      ,321,0,0,0,0
Maricao,93,Papel                                    ,322,0,0,0,0
Maricao,93,Imprenta e Industrias Relacionadas       ,323,0,0,0,0
Maricao,93,Productos de Petróleo y Carbón           ,324,0,0,0,0
Maricao,93,Productos Químicos                       ,325,0,0,0,0
Maricao,93,Productos de Goma y Plásticos            ,326,0,0,0,0
Maricao,93,Productos Minerales no Metálicos         ,327,0,0,0,0
Maricao,93,Industrias de Materiales Primarios       ,331,0,0,0,0
Maricao,93,Productos de Metal                       ,332,0,0,0,0
Maricao,93,Maquinaria                               ,333,0,0,0,0
Maricao,93,Computadora y Productos Electrónicos    ,334,0,0,0,0
Maricao,93,Equipo y Aparatos Eléctricos             ,335,0,0,0,0
Maricao,93,Equipo de Transportación                 ,336,0,0,0,0
Maricao,93,Muebles y Productos Relacionados         ,337,0,0,0,0
Maricao,93,Industrias Manufactureras Misceláneas    ,339,1,*,*,*
Maricao,93,Comercio al por Mayor                    ,42,0,0,0,0
Maricao,93,Comercio al Detal                        ,44-45,6,18,54061,3003
Maricao,93,Transportación y Almacenamiento           ,48-49,2,*,*,*
Maricao,93,Información                              ,51,0,0,0,0
Maricao,93,Finanzas y Seguros                       ,52,1,*,*,*
Maricao,93,"Bienes Raíces, Renta o Arrendamiento     ",53,1,*,*,*
Maricao,93,Servicios Profesionales y Técnicos       ,54,0,0,0,0
Maricao,93,Gerencia de Companías y Empresas         ,55,0,0,0,0
Maricao,93,Servicios Adm. y Desperdicios Sólidos    ,56,1,*,*,*
Maricao,93,Servicios Educativos                     ,61,1,126,1061211,8422
Maricao,93,Servicios de Salud y Asistencia Social   ,62,4,59,474194,8037
Maricao,93,"Arte, Entretenimiento y Recreación       ",71,0,0,0,0
Maricao,93,Alojamiento y Servicios de Alimentos     ,72,4,31,83736,2701
Maricao,93,Otros Servicios Excepto Adm. Pública     ,81,1,*,*,*
Maricao,93,Administración Pública                   ,92,8,288,996285,3459
Maricao,93,Otros (Establecimientos no Clasificados) ,99,0,0,0,0
Maunabo,95,Total Municipio Primer Trimestre 2023 ,10,60,1438,11848212,8239
Maunabo,95,"Agricultura, Bosque, Pesca y Caza        ",11,3,*,*,*
Maunabo,95,Mineria                                  ,21,0,0,0,0
Maunabo,95,"Electricidad, Agua y Gas                 ",22,1,*,*,*
Maunabo,95,Construcción                             ,23,2,*,*,*
Maunabo,95,Manufactura                              ,31-33,0,0,0,0
Maunabo,95,Alimentos                                ,311,0,0,0,0
Maunabo,95,Productos de Tabaco y Bebidas            ,312,0,0,0,0
Maunabo,95,Textiles                                 ,313,0,0,0,0
Maunabo,95,Productos Textiles Excepto Ropa          ,314,0,0,0,0
Maunabo,95,Ropa                                     ,315,0,0,0,0
Maunabo,95,Cuero y Productos Relacionados           ,316,0,0,0,0
Maunabo,95,Productos de Madera                      ,321,0,0,0,0
Maunabo,95,Papel                                    ,322,0,0,0,0
Maunabo,95,Imprenta e Industrias Relacionadas       ,323,0,0,0,0
Maunabo,95,Productos de Petróleo y Carbón           ,324,0,0,0,0
Maunabo,95,Productos Químicos                       ,325,0,0,0,0
Maunabo,95,Productos de Goma y Plásticos            ,326,0,0,0,0
Maunabo,95,Productos Minerales no Metálicos         ,327,0,0,0,0
Maunabo,95,Industrias de Materiales Primarios       ,331,0,0,0,0
Maunabo,95,Productos de Metal                       ,332,0,0,0,0
Maunabo,95,Maquinaria                               ,333,0,0,0,0
Maunabo,95,Computadora y Productos Electrónicos    ,334,0,0,0,0
Maunabo,95,Equipo y Aparatos Eléctricos             ,335,0,0,0,0
Maunabo,95,Equipo de Transportación                 ,336,0,0,0,0
Maunabo,95,Muebles y Productos Relacionados         ,337,0,0,0,0
Maunabo,95,Industrias Manufactureras Misceláneas    ,339,0,0,0,0
Maunabo,95,Comercio al por Mayor                    ,42,1,*,*,*
Maunabo,95,Comercio al Detal                        ,44-45,13,59,254782,4318
Maunabo,95,Transportación y Almacenamiento           ,48-49,3,*,*,*
Maunabo,95,Información                              ,51,1,*,*,*
Maunabo,95,Finanzas y Seguros                       ,52,2,*,*,*
Maunabo,95,"Bienes Raíces, Renta o Arrendamiento     ",53,0,0,0,0
Maunabo,95,Servicios Profesionales y Técnicos       ,54,1,*,*,*
Maunabo,95,Gerencia de Companías y Empresas         ,55,0,0,0,0
Maunabo,95,Servicios Adm. y Desperdicios Sólidos    ,56,2,*,*,*
Maunabo,95,Servicios Educativos                     ,61,1,162,1340648,8276
Maunabo,95,Servicios de Salud y Asistencia Social   ,62,12,100,716306,7163
Maunabo,95,"Arte, Entretenimiento y Recreación       ",71,0,0,0,0
Maunabo,95,Alojamiento y Servicios de Alimentos     ,72,7,84,297709,3544
Maunabo,95,Otros Servicios Excepto Adm. Pública     ,81,2,*,*,*
Maunabo,95,Administración Pública                   ,92,9,964,8647782,8971
Maunabo,95,Otros (Establecimientos no Clasificados) ,99,0,0,0,0
Mayagüez,97,Total Municipio Primer Trimestre 2023 ,10,1596,30248,214107121,7078
